row_id,split,fold,chemical_group,scaffold,observed_pIC50,predicted_pIC50,training_median_pIC50,nearest_train_Tanimoto
ACT-0095,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.313363730737707,7.746780404823322,6.936123742083513,0.7941176470588235
ACT-0097,murcko_scaffold,1,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.899629454882437,7.547987930497629,6.936123742083513,0.7605633802816901
ACT-0098,murcko_scaffold,1,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.446116973356125,7.376332875508213,6.936123742083513,0.8441558441558441
ACT-0103,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCO)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.315154638355588,7.450652656456569,6.936123742083513,0.7974683544303798
ACT-0104,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.13608262304214,7.448281974960937,6.936123742083513,0.8076923076923077
ACT-0105,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.460923901207224,7.439479784545919,6.936123742083513,0.7901234567901234
ACT-0106,murcko_scaffold,1,CC(=N)NCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.6777807052660805,7.526701038194167,6.936123742083513,0.6931818181818182
ACT-0107,murcko_scaffold,1,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,8.175223537524454,7.5429726788962785,6.936123742083513,0.8513513513513513
ACT-0109,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCP(=O)(O)O)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.559090917934782,7.3543334002423775,6.936123742083513,0.75
ACT-0110,murcko_scaffold,1,CCOP(=O)(CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1)OCC,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.226945306635738,7.365233317157056,6.936123742083513,0.7244897959183674
ACT-0111,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.568636235841012,7.534461277468525,6.936123742083513,0.7721518987341772
ACT-0112,murcko_scaffold,1,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.39577394691553,7.373578619255602,6.936123742083513,0.7526881720430108
ACT-0113,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.681936665037238,7.578025697792659,6.936123742083513,0.875
ACT-0115,murcko_scaffold,1,CCOP(=O)(OCC)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.931814138253838,7.347900054285567,6.936123742083513,0.6956521739130435
ACT-0116,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)CN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.298432014944073,7.375621121208889,6.936123742083513,0.7073170731707317
ACT-0118,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=O)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.882728704344236,7.512257986191608,6.936123742083513,0.8181818181818182
ACT-0119,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC=NO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.853871964321762,7.422268603496465,6.936123742083513,0.6896551724137931
ACT-0120,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.7447274948966935,7.539213005045761,6.936123742083513,0.8133333333333334
ACT-0122,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.769551078621726,7.585298982060209,6.936123742083513,0.8428571428571429
ACT-0123,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.8696662315049934,7.4872420909192625,6.936123742083513,0.8354430379746836
ACT-0124,murcko_scaffold,1,CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.496209316942819,7.472196072522907,6.936123742083513,0.8181818181818182
ACT-0125,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.701146923590294,7.532793546051603,6.936123742083513,0.7439024390243902
ACT-0126,murcko_scaffold,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCF)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.647817481888637,7.519757389707143,6.936123742083513,0.7317073170731707
ACT-0020,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.844663962534938,6.97932640127229,7.458427928428474,0.9402985074626866
ACT-0021,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.517126416391246,6.846073549362875,7.458427928428474,0.9487179487179487
ACT-0028,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.384049948343598,6.985860102538173,7.458427928428474,0.7411764705882353
ACT-0033,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.913640169325252,6.999633672495831,7.458427928428474,0.8023255813953488
ACT-0035,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.1487416512809245,6.974714228926588,7.458427928428474,0.8028169014084507
ACT-0036,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)OCCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.460923901207224,7.005698088530059,7.458427928428474,0.7640449438202247
ACT-0037,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.252588192113577,6.935794807183027,7.458427928428474,0.8148148148148148
ACT-0038,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.040958607678906,6.935794807183027,7.458427928428474,0.8148148148148148
ACT-0040,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)NCCO)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.476253533188435,6.92191485430845,7.458427928428474,0.7951807228915663
ACT-0042,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.154901959985743,7.24180697315307,7.458427928428474,0.9333333333333333
ACT-0045,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)N(C)CCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.438898616350944,7.004452757315545,7.458427928428474,0.7906976744186046
ACT-0050,murcko_scaffold,2,CN[C@H](C)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.17979854051436,6.9236989204987704,7.458427928428474,0.7558139534883721
ACT-0053,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,5.826813731587726,7.14948574989359,7.458427928428474,0.8607594936708861
ACT-0056,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.430626090384954,6.992128712389284,7.458427928428474,0.7441860465116279
ACT-0059,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.246416941107094,7.001063212149722,7.458427928428474,0.8051948051948052
ACT-0061,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.189095719331299,7.013539207626209,7.458427928428474,0.75
ACT-0065,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.8696662315049934,7.013539207626209,7.458427928428474,0.75
ACT-0067,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1(C)CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.987162775294828,7.608013004991676,7.458427928428474,0.782608695652174
ACT-0068,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.787812395596042,7.332187448843783,7.458427928428474,0.7848101265822784
ACT-0089,murcko_scaffold,2,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.35261702988538,6.935794807183027,7.458427928428474,0.8148148148148148
ACT-0099,murcko_scaffold,2,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.521433504406157,7.076826834779844,7.458427928428474,0.782051282051282
ACT-0114,murcko_scaffold,2,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.698970004336019,7.917052822685241,7.458427928428474,0.7721518987341772
ACT-0016,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C(C)C,O=C(CN1CCOCC1)N1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1,7.507239610973162,7.485620937380753,7.380015098704817,0.8765432098765432
ACT-0024,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC(C)CC1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.183758700008217,6.720423079914814,7.380015098704817,0.9402985074626866
ACT-0025,murcko_scaffold,3,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC(C)CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.047207556955907,6.621037728689421,7.380015098704817,0.9
ACT-0026,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC(C)CC1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.057495893831919,6.518228708309986,7.380015098704817,0.9487179487179487
ACT-0027,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCCC1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.55129368009492,6.605527712813957,7.380015098704817,0.9615384615384616
ACT-0058,murcko_scaffold,3,C#CCN1CCCC1CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CC2CCCN2)C3)n1,7.125518182300533,7.533986758855884,7.380015098704817,0.717391304347826
ACT-0073,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CC2CNCCO2)C3)n1,7.787812395596042,7.46930088025876,7.380015098704817,0.7619047619047619
ACT-0074,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CC2CNCCO2)C3)n1,7.987162775294828,7.46930088025876,7.380015098704817,0.7619047619047619
ACT-0078,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCCC1,c1cc(-c2ccc3ncn(C4CCCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.71669877129645,6.46198123419745,7.380015098704817,0.9333333333333333
ACT-0094,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=S)n4ccnc4)C5)ncc3F)cc2n1C(C)C,S=C(NCCN1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1)n1ccnc1,6.8326826652518236,7.617224207909006,7.380015098704817,0.8
ACT-0101,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCNCC2)C3)n1,7.402304814074488,7.479629116537454,7.380015098704817,0.8904109589041096
ACT-0117,murcko_scaffold,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CC=C(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,C1=CCN(CCN2CCc3nc(Nc4nccc(-c5ccc6nc[nH]c6c5)n4)ccc3C2)CC1,7.494850021680094,7.520068664378205,7.380015098704817,0.7790697674418605
ACT-0010,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ncc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ncc3c(n2)CCNC3)n1,5.962573502059376,7.4034885234364705,7.391473966422806,0.8441558441558441
ACT-0015,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)C,O=C(CN1CCNCC1)N1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1,7.8297382846050425,7.604896048073681,7.391473966422806,0.8765432098765432
ACT-0044,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1CC1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.100179497572904,7.238027609756169,7.391473966422806,0.8072289156626506
ACT-0055,murcko_scaffold,4,C#CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(C2CCNC2)C3)n1,6.958607314841775,7.20530589269583,7.391473966422806,0.717391304347826
ACT-0057,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCN(CC2CCCN2)C3)n1,6.498940737782249,6.423999405684869,7.391473966422806,0.7777777777777778
ACT-0064,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.823908740944319,7.697985712718117,7.391473966422806,0.8428571428571429
ACT-0066,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,7.787812395596042,7.4347908908881735,7.391473966422806,0.8589743589743589
ACT-0088,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1CC1CC1,c1cc(-c2ccc3ncn(CC4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.634512015109101,7.218258140362231,7.391473966422806,0.8441558441558441
ACT-0090,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCN(CC2CCCN2)C3)n1,7.54515513999149,6.423999405684869,7.391473966422806,0.7777777777777778
ACT-0102,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCP(C)(=O)CC4)C5)ncc3F)cc2n1C(C)(C)C,O=[PH]1CCN(CCN2CCc3nc(Nc4nccc(-c5ccc6nc[nH]c6c5)n4)ccc3C2)CC1,7.173925197299173,7.453977758060899,7.391473966422806,0.8441558441558441
ACT-0121,murcko_scaffold,4,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCCCC2)C3)n1,7.732828271596986,7.492369829919751,7.391473966422806,0.8227848101265823
ACT-0001,murcko_scaffold,5,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc(CN3CCNCC3)cn2)n1,7.282329496997738,7.489462992886852,7.429457060118103,0.6049382716049383
ACT-0014,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCCC1,c1cc(-c2ccc3ncn(C4CCCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.892790030352131,7.310945984715991,7.429457060118103,0.9393939393939394
ACT-0022,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C1CC1,O=C(CN1CCOCC1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1,6.8124792791635365,6.551620350461858,7.429457060118103,0.8023255813953488
ACT-0023,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(O)C4)C5)ncc3F)cc2n1C(C)C,O=C(C1CCC1)N1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1,7.690369832574101,7.521275683340123,7.429457060118103,0.8181818181818182
ACT-0030,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(N)C4)C5)ncc3F)cc2n1C(C)C,O=C(C1CCC1)N1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1,7.391473966422806,7.514115549556898,7.429457060118103,0.8076923076923077
ACT-0032,murcko_scaffold,5,CNC1CC(C(=O)N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,O=C(C1CCC1)N1CCc2nc(Nc3nccc(-c4ccc5nc[nH]c5c4)n3)ccc2C1,7.074172425375258,7.530999021886023,7.429457060118103,0.8076923076923077
ACT-0041,murcko_scaffold,5,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.889410289700751,7.150970887522014,7.429457060118103,0.9
ACT-0043,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC1,c1cc(-c2ccc3ncn(C4CCC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,6.531652669587842,6.805966137431712,7.429457060118103,0.9615384615384616
ACT-0051,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1,O=C(C1CCCN1)N1CCc2nc(Nc3nccc(-c4ccc5ncn(C6CC6)c5c4)n3)ccc2C1,6.673664139071248,6.598481909682197,7.429457060118103,0.7441860465116279
ACT-0100,murcko_scaffold,5,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCOCC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCOCC2)C3)n1,7.368556230986828,7.50525177239188,7.429457060118103,0.8904109589041096
ACT-0108,murcko_scaffold,5,CCOP(=O)(OCC)C1(O)CCN(CCN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)(C)C)c6c5)n4)ccc3C2)C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCCC2)C3)n1,7.220403508742176,7.497142326017018,7.429457060118103,0.7244897959183674
